4607,-80,-79.9916666667067,34.9916666666167,35
4607,-79.9916666667067,-79.9833333333733,34.9916666666167,35
4607,-79.9833333333733,-79.97500000004,34.9916666666167,35
4607,-79.97500000004,-79.9666666667067,34.9916666666167,35
4607,-79.9666666667067,-79.9583333333734,34.9916666666167,35
4607,-79.9583333333734,-79.95000000004,34.9916666666167,35
4607,-79.95000000004,-79.9416666667067,34.9916666666167,35
4607,-79.9416666667067,-79.9333333333734,34.9916666666167,35
4607,-79.9333333333734,-79.92500000004,34.9916666666167,35
4607,-79.92500000004,-79.9166666667067,34.9916666666167,35
4607,-79.9166666667067,-79.9083333333734,34.9916666666167,35
4607,-79.9083333333734,-79.9000000000401,34.9916666666167,35
4607,-79.9000000000401,-79.8916666667067,34.9916666666167,35
4607,-79.8916666667067,-79.8833333333734,34.9916666666167,35
4607,-79.8833333333734,-79.87500000004,34.9916666666167,35
4607,-79.87500000004,-79.8666666667067,34.9916666666167,35
4607,-79.8666666667067,-79.8583333333734,34.9916666666167,35
4607,-79.8583333333734,-79.8500000000401,34.9916666666167,35
4607,-79.8500000000401,-79.8416666667067,34.9916666666167,35
4607,-79.8416666667067,-79.8333333333734,34.9916666666167,35
4607,-80,-79.9916666667067,34.9833333332834,34.9916666666167
4607,-79.9916666667067,-79.9833333333733,34.9833333332834,34.9916666666167
4607,-79.9833333333733,-79.97500000004,34.9833333332834,34.9916666666167
4607,-79.97500000004,-79.9666666667067,34.9833333332834,34.9916666666167
4607,-79.9666666667067,-79.9583333333734,34.9833333332834,34.9916666666167
4607,-79.9583333333734,-79.95000000004,34.9833333332834,34.9916666666167
4607,-79.95000000004,-79.9416666667067,34.9833333332834,34.9916666666167
4607,-79.9416666667067,-79.9333333333734,34.9833333332834,34.9916666666167
4607,-79.9333333333734,-79.92500000004,34.9833333332834,34.9916666666167
4607,-79.92500000004,-79.9166666667067,34.9833333332834,34.9916666666167
4607,-79.9166666667067,-79.9083333333734,34.9833333332834,34.9916666666167
4607,-79.9083333333734,-79.9000000000401,34.9833333332834,34.9916666666167
4607,-79.9000000000401,-79.8916666667067,34.9833333332834,34.9916666666167
4607,-79.8916666667067,-79.8833333333734,34.9833333332834,34.9916666666167
